"","gene_id","logFC","logCPM","LR","PValue","FDR","gene_name","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.nonCanonical","symbol"
"11827","ENSG00000196361",-0.267482008248105,5.00643241773241,10.4110189497246,0.00125265606719762,0.422913769959561,"ELAVL3",-2.03626932995124,0,4,5,0,0,0,"ELAVL3"
"9156","ENSG00000167644",0.333825718884215,4.10317354957612,10.3336710787877,0.00130625138970768,0.431208097646836,"C19orf33",-0.0770952920251906,0,0,0,0,1,0,"C19orf33"
"87","ENSG00000005893",0.19898374015806,5.85405273665197,10.0763775669841,0.00150182297277337,0.435501334067018,"LAMP2",-0.42593275295806,0,0,1,0,1,0,"LAMP2"
"2779","ENSG00000108309",-0.171868924429534,6.59172295093274,10.2015384186969,0.0014032354232473,0.435501334067018,"RUNDC3A",-0.174469205434664,0,0,0,0,2,0,"RUNDC3A"
"3854","ENSG00000119280",0.354504559057214,3.5778683401938,10.1911227640317,0.00141118364965385,0.435501334067018,"C1orf198",-1.26707369945014,0,1,2,0,0,0,"C1orf198"
"5473","ENSG00000135424",-0.395139230867137,3.53035386790208,10.0137108514149,0.00155379136355112,0.435501334067018,"ITGA7",-0.0916241974892532,0,0,0,0,2,0,"ITGA7"
"11452","ENSG00000186480",0.216941453034061,6.56429403261879,10.1181470498872,0.00146816527686874,0.435501334067018,"INSIG1",-0.0261032596543709,0,0,0,0,1,0,"INSIG1"
"13324","ENSG00000242220",-2.66583769448225,-1.04996206226704,10.1799789272771,0.00141973803818268,0.435501334067018,"TCP10L",NA,NA,NA,NA,NA,NA,NA,NA
"14111","ENSG00000275600",-0.454888895286483,2.30305946553716,10.0461946468483,0.00152662967965744,0.435501334067018,"PIGW",NA,NA,NA,NA,NA,NA,NA,NA
"14215","ENSG00000277219",-5.22807985398513,-1.5320432365996,10.0303879256671,0.00153978605012496,0.435501334067018,"NAIPP4",NA,NA,NA,NA,NA,NA,NA,NA
"599","ENSG00000057149",1.67295027719584,0.179515980384214,9.75036445100915,0.00179287166978993,0.442017063340277,"SERPINB3",NA,NA,NA,NA,NA,NA,NA,NA
"864","ENSG00000069482",0.309069136528804,6.12865905819989,9.44900545208982,0.00211263625022953,0.442017063340277,"GAL",-0.059059225412588,0,0,0,0,1,0,"GAL"
"1588","ENSG00000092820",0.257294108218712,4.27694058038077,9.65814001580042,0.00188514391032334,0.442017063340277,"EZR",NA,NA,NA,NA,NA,NA,NA,NA
"1699","ENSG00000099814",-0.453741793136983,2.63167759357622,9.63096756387628,0.0019132379195006,0.442017063340277,"CEP170B",-1.04306239462726,0,1,2,0,1,0,"CEP170B"
"1990","ENSG00000101266",0.214805775449935,5.84088730173702,9.67246858906739,0.00187049813939379,0.442017063340277,"CSNK2A1",-0.635213981298866,0,0,3,0,0,0,"CSNK2A1"
"2598","ENSG00000106328",1.14756761226801,0.664871175445813,9.5761102306051,0.0019712560892918,0.442017063340277,"FSCN3",NA,NA,NA,NA,NA,NA,NA,NA
"4140","ENSG00000122359",0.537490827633531,2.65978470464793,9.92641057189013,0.00162923942009975,0.442017063340277,"ANXA11",-0.0620533862715582,0,0,0,0,1,0,"ANXA11"
"4166","ENSG00000122584",0.560344044460298,2.53806243283897,9.61112138443168,0.00193402506308467,0.442017063340277,"NXPH1",NA,NA,NA,NA,NA,NA,NA,NA
"4366","ENSG00000124762",0.348466489759287,5.64718336726205,9.72221531239185,0.00182053945382602,0.442017063340277,"CDKN1A",-0.336269449814056,0,0,1,0,0,0,"CDKN1A"
"4726","ENSG00000129007",0.3827443245966,3.87873030377711,9.48318332802925,0.00207363845827955,0.442017063340277,"CALML4",NA,NA,NA,NA,NA,NA,NA,NA
"6033","ENSG00000139343",0.184981496813345,6.77556537602244,9.8519909867769,0.00169648054008487,0.442017063340277,"SNRPF",NA,NA,NA,NA,NA,NA,NA,NA
"6273","ENSG00000141503",-0.336533890993776,3.73211020968801,9.46769369587816,0.00209122123788054,0.442017063340277,"MINK1",-0.520640398178377,0,0,1,0,2,0,"MINK1"
"6550","ENSG00000143889",0.200160312609724,5.18886435534548,9.58252848336025,0.00196437690382429,0.442017063340277,"HNRNPLL",NA,NA,NA,NA,NA,NA,NA,NA
"7096","ENSG00000149564",1.51043595018111,-1.17082692717902,9.50968836079326,0.00204389871586716,0.442017063340277,"ESAM",NA,NA,NA,NA,NA,NA,NA,NA
"8945","ENSG00000166407",-0.365762778817456,3.5707747421886,9.81421909242172,0.00173167787907484,0.442017063340277,"LMO1",NA,NA,NA,NA,NA,NA,NA,NA
"9357","ENSG00000168830",0.959060791995691,0.868068265811596,9.51010850903137,0.00204343079063203,0.442017063340277,"HTR1E",-0.0675722183027835,0,0,0,0,1,0,"HTR1E"
"9872","ENSG00000172421",-1.08344504724157,0.0423868539785555,9.84428982349591,0.00170359747665244,0.442017063340277,"EFCAB3",NA,NA,NA,NA,NA,NA,NA,NA
"12775","ENSG00000215302",1.67033515865216,-1.19077246385915,9.91639138664641,0.00163813248949979,0.442017063340277,"WHAMMP4",NA,NA,NA,NA,NA,NA,NA,NA
"14036","ENSG00000274523",-0.378806511436011,3.22664486684359,9.40700999985459,0.00216157427519257,0.445974803583133,"RCC1L",-0.432195729145294,0,0,0,0,5,0,"RCC1L"
"6697","ENSG00000145287",0.281893926289389,4.80694893289971,9.36678856946993,0.00220952292079974,0.449622780664112,"PLAC8",NA,NA,NA,NA,NA,NA,NA,NA
"2584","ENSG00000106236",0.374383977881371,6.5807700416803,9.28836738407099,0.00230613600528354,0.459551480565857,"NPTX2",-0.692953909973768,0,1,1,0,1,0,"NPTX2"
"12291","ENSG00000198791",0.177585683974875,6.07239639708698,9.27724145652208,0.00232018586620258,0.459551480565857,"CNOT7",NA,NA,NA,NA,NA,NA,NA,NA
"1442","ENSG00000088882",0.266058161520159,5.19843246013393,9.21543627199234,0.00239983017031117,0.460608302039333,"CPXM1",-0.261980753271801,0,0,0,0,2,0,"CPXM1"
"7288","ENSG00000152104",0.600851881123967,2.34679551885184,9.20662719315988,0.00241140558972243,0.460608302039333,"PTPN14",-1.21760020502845,0,1,1,0,1,0,"PTPN14"
"13868","ENSG00000268738",-2.79533090628161,-0.828030847763922,9.20121731402517,0.00241854241393928,0.460608302039333,"HSFX2",NA,NA,NA,NA,NA,NA,NA,NA
"1755","ENSG00000100106",-0.438466689638722,3.19769790221963,9.09848833280111,0.00255820837811037,0.468447234132555,"TRIOBP",-1.23955695084833,0,1,3,0,3,0,"TRIOBP"
"6473","ENSG00000143412",-1.46192412928372,-0.670557657299418,9.07883919244683,0.00258584134627193,0.468447234132555,"ANXA9",NA,NA,NA,NA,NA,NA,NA,NA
"7406","ENSG00000153495",0.812182364277753,1.81163346739523,9.11721451807246,0.00253215232702426,0.468447234132555,"TEX29",NA,NA,NA,NA,NA,NA,NA,NA
"13896","ENSG00000270181",-2.58053812427134,0.896881850395779,9.07975690205944,0.00258454403349862,0.468447234132555,"BIVM-ERCC5",-0.459125026604533,0,0,0,0,1,0,"BIVM-ERCC5"
"8115","ENSG00000161914",-0.596188760011673,1.59646008510176,9.03171306859588,0.0026533571345745,0.469233574215526,"ZNF653",-0.284883416221,0,0,1,0,0,0,"ZNF653"
"13087","ENSG00000232838",0.352380334564955,3.3384186801524,9.05118083334827,0.00262525210262865,0.469233574215526,"PET117",NA,NA,NA,NA,NA,NA,NA,NA
"283","ENSG00000016602",0.727473786642926,0.928205397285747,8.729954197382,0.00313024360379857,0.472704174387772,"CLCA4",-0.146100666297543,0,0,0,0,1,0,"CLCA4"
"1116","ENSG00000077549",0.189267910736414,7.27162916619444,8.66430770818357,0.00324503261825135,0.472704174387772,"CAPZB",-0.293056916468073,0,1,0,0,0,0,"CAPZB"
"1685","ENSG00000099385",-0.279062299347536,4.7216820593171,8.6891371138273,0.00320112137345323,0.472704174387772,"BCL7C",-0.0832241038149202,0,0,0,0,1,0,"BCL7C"
"2159","ENSG00000102796",-0.357572658151725,2.76263422425886,8.74985821085068,0.00309626127863764,0.472704174387772,"DHRS12",NA,NA,NA,NA,NA,NA,NA,NA
"3114","ENSG00000111780",-1.45248281936293,-0.918136633439248,8.62005896971819,0.00332481081523748,0.472704174387772,"ENSG00000111780",NA,NA,NA,NA,NA,NA,NA,NA
"3160","ENSG00000112175",1.11914797845134,1.2242779552991,8.66707219721638,0.00324011343791851,0.472704174387772,"BMP5",NA,NA,NA,NA,NA,NA,NA,NA
"3416","ENSG00000114796",-0.2561561233577,4.01849313992642,8.64671947177921,0.00327650769680408,0.472704174387772,"KLHL24",-0.597341504502661,0,0,1,0,0,0,"KLHL24"
"3733","ENSG00000117525",0.759239967481456,0.611542846573543,8.67501984134738,0.00322601342934653,0.472704174387772,"F3",NA,NA,NA,NA,NA,NA,NA,NA
"4769","ENSG00000129521",0.544292894403287,1.8471515706831,8.76983546779273,0.00306253073189796,0.472704174387772,"EGLN3",NA,NA,NA,NA,NA,NA,NA,NA
"5509","ENSG00000135643",-0.32619773857929,3.28916971528332,8.70667483302283,0.00317046990355634,0.472704174387772,"KCNMB4",NA,NA,NA,NA,NA,NA,NA,NA
"6407","ENSG00000143013",-0.367877878747543,3.5239485100864,8.99183245507133,0.00271188925359092,0.472704174387772,"LMO4",NA,NA,NA,NA,NA,NA,NA,NA
"6944","ENSG00000147799",0.505505227084815,1.91186955416405,8.72599572801867,0.00313704698828982,0.472704174387772,"ARHGAP39",-1.07147376229953,0,1,0,0,2,0,"ARHGAP39"
"7441","ENSG00000154001",0.245089317964581,5.44404614053042,8.89673332410851,0.00285681284710593,0.472704174387772,"PPP2R5E",NA,NA,NA,NA,NA,NA,NA,NA
"8417","ENSG00000163684",-0.305329015869778,3.62395637269632,8.72241517157153,0.00314321379844648,0.472704174387772,"RPP14",-0.448593062390918,0,1,0,0,0,0,"RPP14"
"9402","ENSG00000169116",0.265468165520801,5.91022336836852,8.88629851361187,0.00287318625946196,0.472704174387772,"PARM1",-0.742563014086184,0,1,0,0,0,0,"PARM1"
"9472","ENSG00000169627",0.330376184435163,3.51690955999433,8.87094603299946,0.00289744950260763,0.472704174387772,"BOLA2B",NA,NA,NA,NA,NA,NA,NA,NA
"9756","ENSG00000171570",-1.21522731605952,0.287592088877791,8.6226072070914,0.00332016283708123,0.472704174387772,"RAB4B-EGLN2",NA,NA,NA,NA,NA,NA,NA,NA
"9918","ENSG00000172785",-0.151566443871931,6.82635426978222,8.61108733217473,0.00334122775568603,0.472704174387772,"CBWD1",NA,NA,NA,NA,NA,NA,NA,NA
"9940","ENSG00000172936",0.22802139930758,5.64267618487716,8.73379663023926,0.00312365398915345,0.472704174387772,"MYD88",NA,NA,NA,NA,NA,NA,NA,NA
"12535","ENSG00000205609",7.25542641229187,0.281771269928187,8.9371422598376,0.00279429550685841,0.472704174387772,"EIF3CL",NA,NA,NA,NA,NA,NA,NA,NA
"13573","ENSG00000255730",2.94412776347801,-0.781738858906522,8.83714187841731,0.00295161024726415,0.472704174387772,"ENSG00000255730",NA,NA,NA,NA,NA,NA,NA,NA
"1087","ENSG00000076706",0.192643961832353,5.3949771627775,8.56591669574923,0.00342514472746962,0.48000495213737,"MCAM",-0.326654503840121,0,0,0,0,2,0,"MCAM"
"3347","ENSG00000114030",0.188055550494994,5.19059694816928,8.54511517346282,0.00346450679455933,0.480983630216624,"KPNA1",-0.409707578689666,0,0,1,0,0,0,"KPNA1"
"1257","ENSG00000082701",0.259902130267459,4.92064027786762,8.52782670618245,0.00349757099215006,0.481077936003604,"GSK3B",-0.372757459312489,0,0,1,0,0,0,"GSK3B"
"4100","ENSG00000121769",0.350549548994822,6.44154859658212,8.49685517192819,0.00355760847429101,0.484846549409109,"FABP3",-0.416007824091829,0,0,1,0,0,0,"FABP3"
"7508","ENSG00000154734",0.830696561022089,3.57655205594725,8.43191545641566,0.00368691760800755,0.489340525462985,"ADAMTS1",-0.0705987536616668,0,0,0,0,1,0,"ADAMTS1"
"10860","ENSG00000182022",0.566756120658173,2.94754391445997,8.4177625142687,0.00371572783041692,0.489340525462985,"CHST15",NA,NA,NA,NA,NA,NA,NA,NA
"12092","ENSG00000197837",-0.686070793624785,0.677995793002741,8.42054046956988,0.00371005492315185,0.489340525462985,"H4-16",NA,NA,NA,NA,NA,NA,NA,NA
"13058","ENSG00000231256",-1.25337004762721,-0.46060910254132,8.41452615014507,0.00372234798904862,0.489340525462985,"CFAP97D1",NA,NA,NA,NA,NA,NA,NA,NA
"1539","ENSG00000091129",0.206786166629426,5.73202069967057,8.31634877303984,0.00392898180536919,0.507521954076168,"NRCAM",-0.110317924860917,0,0,0,0,1,0,"NRCAM"
"7708","ENSG00000157152",0.187472172278939,6.07428146409691,8.31796905561534,0.00392547860294977,0.507521954076168,"SYN2",-0.348084215333163,0,0,1,0,0,0,"SYN2"
"3610","ENSG00000116350",0.200497075515879,4.94387912347294,8.29944565135222,0.00396571816590688,0.507851235815058,"SRSF4",NA,NA,NA,NA,NA,NA,NA,NA
"13736","ENSG00000261984",0.851307716857631,0.672437327658401,8.25731512108232,0.0040588111952624,0.515330259022418,"TAS2R14",NA,NA,NA,NA,NA,NA,NA,NA
"195","ENSG00000010295",0.300339458581806,3.59777235741962,8.24019762592756,0.00409726710223645,0.515804261048495,"IFFO1",-1.01461813596558,0,0,4,0,1,0,"IFFO1"
"749","ENSG00000065675",0.440659070965258,2.39890763488612,8.20333274108375,0.00418135136177195,0.517200073808113,"PRKCQ",NA,NA,NA,NA,NA,NA,NA,NA
"6905","ENSG00000147408",0.576739119766826,2.6625666690412,8.2193922857973,0.00414450772683357,0.517200073808113,"CSGALNACT1",NA,NA,NA,NA,NA,NA,NA,NA
"8449","ENSG00000163840",0.749069814138402,1.07724475209788,8.18973643080293,0.0042128043709715,0.517200073808113,"DTX3L",NA,NA,NA,NA,NA,NA,NA,NA
"5920","ENSG00000138400",0.514347278595718,2.06706079691157,8.08950114473866,0.00445224154725176,0.520772032948227,"MDH1B",NA,NA,NA,NA,NA,NA,NA,NA
"11896","ENSG00000196639",0.792046184837605,1.16085113509278,8.12334898550136,0.00436987607172137,0.520772032948227,"HRH1",-0.48566178953289,0,0,1,0,0,0,"HRH1"
"12421","ENSG00000204138",0.229836625146865,4.06097826383638,8.10662708440628,0.00441037151399678,0.520772032948227,"PHACTR4",-0.440171697045744,0,0,1,0,0,0,"PHACTR4"
"12572","ENSG00000206237",0.46279474642107,2.03448647637115,8.15296790296945,0.0042990745408445,0.520772032948227,"HLA-DQB1",NA,NA,NA,NA,NA,NA,NA,NA
"13454","ENSG00000249620",-1.38889290001627,-1.06205875111715,8.10061285825741,0.00442502941486866,0.520772032948227,"H3P18",NA,NA,NA,NA,NA,NA,NA,NA
"13729","ENSG00000261832",-1.13585006725152,0.484018926376125,8.12898328538788,0.00435631691109294,0.520772032948227,"ENSG00000261832",NA,NA,NA,NA,NA,NA,NA,NA
"1718","ENSG00000099960",0.383655517882491,2.88949525000185,8.04098409295551,0.00457306864621792,0.522561036458209,"SLC7A4",-0.59129040763378,0,0,1,0,3,0,"SLC7A4"
"13520","ENSG00000253816",0.457976981199648,2.66183967791315,8.06123001779143,0.00452224724881765,0.522561036458209,"GUSBP14",NA,NA,NA,NA,NA,NA,NA,NA
"14184","ENSG00000276781",-0.183655254894684,8.35842929755613,8.04565096307959,0.00456130250403471,0.522561036458209,"CHGA",NA,NA,NA,NA,NA,NA,NA,NA
"5102","ENSG00000132467",-0.366549625733309,3.42945014629777,8.00823510574951,0.0046565098259664,0.528033995913976,"UTP3",NA,NA,NA,NA,NA,NA,NA,NA
"13409","ENSG00000244734",5.23874014545645,-1.15708371214149,7.98552242233846,0.00471528868128807,0.530648586064653,"HBB",NA,NA,NA,NA,NA,NA,NA,NA
"3495","ENSG00000115419",0.199891983192563,4.91699602862232,7.94835142840324,0.0048131200869135,0.533573872321642,"GLS",-0.688186542843146,0,0,1,0,0,0,"GLS"
"8999","ENSG00000166741",0.828800553034936,2.22851258873142,7.95310254362567,0.00480050111678176,0.533573872321642,"NNMT",NA,NA,NA,NA,NA,NA,NA,NA
"5498","ENSG00000135549",0.238901349441838,7.88900077963667,7.91195748032018,0.00491091022129232,0.540382009905906,"PKIB",NA,NA,NA,NA,NA,NA,NA,NA
"1213","ENSG00000080845",0.175714964634472,5.91552633870123,7.85825360584313,0.00505892326943539,0.546284305719669,"DLGAP4",-0.474897467756132,0,0,2,0,0,0,"DLGAP4"
"2253","ENSG00000103449",1.47785134306448,-1.14575920213386,7.83950961125218,0.00511164715550549,0.546284305719669,"SALL1",NA,NA,NA,NA,NA,NA,NA,NA
"4024","ENSG00000120738",0.431019886285819,2.80360295058977,7.84498337987025,0.00509619268093959,0.546284305719669,"EGR1",-0.107631795864265,0,0,0,0,1,0,"EGR1"
"14318","ENSG00000280641",0.247923334331663,5.02235969823014,7.87878958871029,0.00500179465138137,0.546284305719669,"CDH4",NA,NA,NA,NA,NA,NA,NA,NA
"6299","ENSG00000141639",0.274273500864124,4.33016793467818,7.80196264727886,0.00521895170213982,0.547629858201344,"MAPK4",-0.37956261669428,0,0,2,0,0,0,"MAPK4"
"11377","ENSG00000185942",0.232921160778541,8.17528334952527,7.79637293856004,0.00523512160934984,0.547629858201344,"NKAIN3",-1.05700579719143,0,2,1,0,0,0,"NKAIN3"
"11860","ENSG00000196466",0.483790923092626,2.12112512051867,7.8015200417803,0.00522023021320306,0.547629858201344,"ZNF799",NA,NA,NA,NA,NA,NA,NA,NA
"14805","ENSG00000288438",-0.662455231227137,1.38722988815007,7.78379374638436,0.00527169772620614,0.547629858201344,"ENSG00000288438",NA,NA,NA,NA,NA,NA,NA,NA
"10136","ENSG00000174606",0.361419693567791,2.71406246351666,7.74050259175873,0.00539957703991156,0.554037573000639,"ANGEL2",NA,NA,NA,NA,NA,NA,NA,NA
"13811","ENSG00000265972",-0.281391966711026,5.69102362374589,7.72528711487423,0.00544526998708134,0.554037573000639,"TXNIP",NA,NA,NA,NA,NA,NA,NA,NA
"13970","ENSG00000273345",-0.623682621463406,1.9696176679194,7.72742237408268,0.00543883397636172,0.554037573000639,"ENSG00000273345",NA,NA,NA,NA,NA,NA,NA,NA
"2350","ENSG00000104613",0.220464566241221,4.65180071403074,7.6889826450856,0.00555589374835825,0.56144763014872,"INTS10",NA,NA,NA,NA,NA,NA,NA,NA
"13630","ENSG00000258465",1.49927161427709,-0.653443146440754,7.66850211109657,0.00561930861156578,0.5640191177352,"ENSG00000258465",NA,NA,NA,NA,NA,NA,NA,NA
"2450","ENSG00000105355",0.240551866267511,3.98607546211125,7.60197313999679,0.00583044598171719,0.572784952903964,"PLIN3",-0.432351931336349,0,0,1,0,2,0,"PLIN3"
"3591","ENSG00000116191",0.308294603905362,3.06998642728655,7.60302168839011,0.00582705629881234,0.572784952903964,"RALGPS2",NA,NA,NA,NA,NA,NA,NA,NA
"7604","ENSG00000155966",0.557181571113842,1.94328106952551,7.58432122723739,0.00588781293986491,0.572784952903964,"AFF2",-0.238780091218724,0,0,0,0,1,0,"AFF2"
"12238","ENSG00000198576",0.586067243878426,1.64403281833539,7.58076666622105,0.00589943438534544,0.572784952903964,"ARC",-1.17586803839812,1,0,2,0,1,0,"ARC"
"13220","ENSG00000237840",-1.30815998716284,-0.681442413909004,7.62140095996815,0.00576796626140116,0.572784952903964,"FAM21FP",NA,NA,NA,NA,NA,NA,NA,NA
"4144","ENSG00000122386",-0.281852884067975,3.83146960843539,7.51661002072775,0.00611326193250709,0.578209950316462,"ZNF205",-0.404542844658237,0,0,1,0,3,0,"ZNF205"
"8740","ENSG00000165238",-0.326674030931924,2.96141681008759,7.50583931762823,0.00614992744193881,0.578209950316462,"WNK2",-0.901128953080519,0,1,1,0,3,0,"WNK2"
"11524","ENSG00000187231",0.154101627070075,6.0816046897722,7.53455753286851,0.00605266001133183,0.578209950316462,"SESTD1",-0.638028975203826,0,0,1,0,0,0,"SESTD1"
